,0
ncbi_tid|83334|ref|NZ_CP012802.1_cluster007,6
ncbi_tid|83334|ref|NZ_CP012802.1_cluster008,8
ncbi_tid|83334|ref|NZ_CP012802.1_cluster009,18
ncbi_tid|83334|ref|NZ_CP012802.1_cluster010,9
ncbi_tid|83334|ref|NZ_CP012802.1_cluster011,10
ncbi_tid|83334|ref|NZ_CP012802.1_cluster012,6
ncbi_tid|83334|ref|NZ_CP012802.1_cluster013,1
ncbi_tid|83334|ref|NZ_CP012802.1_cluster014,4
ncbi_tid|83334|ref|NZ_CP012802.1_cluster015,8
ncbi_tid|83334|ref|NZ_CP012802.1_cluster016,7
ncbi_tid|83334|ref|NZ_CP012802.1_cluster017,12
ncbi_tid|83334|ref|NZ_CP012802.1_cluster018,6
ncbi_tid|83334|ref|NZ_CP012802.1_cluster019,9
ncbi_tid|83334|ref|NZ_CP012802.1_cluster020,10
ncbi_tid|83334|ref|NZ_CP014314.1_cluster001,7
ncbi_tid|83334|ref|NZ_CP014314.1_cluster002,8
ncbi_tid|83334|ref|NZ_CP014314.1_cluster003,1
ncbi_tid|83334|ref|NZ_CP014314.1_cluster004,6
ncbi_tid|83334|ref|NZ_CP014314.1_cluster005,10
ncbi_tid|83334|ref|NZ_CP014314.1_cluster006,9
ncbi_tid|83334|ref|NZ_CP014314.1_cluster007,4
ncbi_tid|83334|ref|NZ_CP014314.1_cluster008,6
ncbi_tid|83334|ref|NZ_CP014314.1_cluster009,8
ncbi_tid|83334|ref|NZ_CP014314.1_cluster010,5
ncbi_tid|83334|ref|NZ_CP014314.1_cluster011,3
ncbi_tid|83334|ref|NZ_CP014314.1_cluster012,2
ncbi_tid|83334|ref|NZ_CP014314.1_cluster013,1
ncbi_tid|83334|ref|NZ_CP014314.1_cluster014,13
ncbi_tid|83334|ref|NZ_CP014314.1_cluster015,10
ncbi_tid|83334|ref|NZ_CP014314.1_cluster016,9
ncbi_tid|83334|ref|NZ_CP014314.1_cluster017,6
ncbi_tid|83334|ref|NZ_CP015842.1_cluster001,1
ncbi_tid|83334|ref|NZ_CP015842.1_cluster002,2
ncbi_tid|83334|ref|NZ_CP015842.1_cluster003,3
ncbi_tid|83334|ref|NZ_CP015842.1_cluster004,4
ncbi_tid|83334|ref|NZ_CP015842.1_cluster005,5
ncbi_tid|83334|ref|NZ_CP015842.1_cluster006,8
ncbi_tid|83334|ref|NZ_CP015842.1_cluster007,6
ncbi_tid|83334|ref|NZ_CP015842.1_cluster008,4
ncbi_tid|83334|ref|NZ_CP015842.1_cluster009,8
ncbi_tid|83334|ref|NZ_CP015842.1_cluster010,9
ncbi_tid|83334|ref|NZ_CP015842.1_cluster011,10
ncbi_tid|83334|ref|NZ_CP015842.1_cluster012,6
ncbi_tid|83334|ref|NZ_CP015842.1_cluster013,1
ncbi_tid|83334|ref|NZ_CP015842.1_cluster014,4
ncbi_tid|83334|ref|NZ_CP015842.1_cluster015,8
ncbi_tid|83334|ref|NZ_CP015842.1_cluster016,7
ncbi_tid|83334|ref|NZ_CP015842.1_cluster017,12
ncbi_tid|83334|ref|NZ_CP015842.1_cluster018,6
ncbi_tid|83334|ref|NZ_CP015842.1_cluster019,9
ncbi_tid|83334|ref|NZ_CP015842.1_cluster020,10
ncbi_tid|83334|ref|NZ_CP015843.1_cluster001,1
ncbi_tid|83334|ref|NZ_CP015843.1_cluster002,2
ncbi_tid|83334|ref|NZ_CP015843.1_cluster003,3
ncbi_tid|83334|ref|NZ_CP015843.1_cluster004,4
ncbi_tid|83334|ref|NZ_CP015843.1_cluster005,5
ncbi_tid|83334|ref|NZ_CP015843.1_cluster006,8
ncbi_tid|83334|ref|NZ_CP015843.1_cluster007,6
ncbi_tid|83334|ref|NZ_CP015843.1_cluster008,4
ncbi_tid|83334|ref|NZ_CP015843.1_cluster009,8
ncbi_tid|83334|ref|NZ_CP015843.1_cluster010,9
ncbi_tid|83334|ref|NZ_CP015843.1_cluster011,10
ncbi_tid|83334|ref|NZ_CP015843.1_cluster012,6
ncbi_tid|83334|ref|NZ_CP015843.1_cluster013,1
ncbi_tid|83334|ref|NZ_CP015843.1_cluster014,4
ncbi_tid|83334|ref|NZ_CP015843.1_cluster015,8
ncbi_tid|83334|ref|NZ_CP015843.1_cluster016,7
ncbi_tid|83334|ref|NZ_CP015843.1_cluster017,12
ncbi_tid|83334|ref|NZ_CP015843.1_cluster018,6
ncbi_tid|83334|ref|NZ_CP015843.1_cluster019,9
ncbi_tid|83334|ref|NZ_CP015843.1_cluster020,10
ncbi_tid|83334|ref|NZ_CP015846.1_cluster001,1
ncbi_tid|83334|ref|NZ_CP015846.1_cluster002,2
ncbi_tid|83334|ref|NZ_CP015846.1_cluster003,3
ncbi_tid|83334|ref|NZ_CP015846.1_cluster004,4
ncbi_tid|83334|ref|NZ_CP015846.1_cluster005,5
ncbi_tid|83334|ref|NZ_CP015846.1_cluster006,8
ncbi_tid|83334|ref|NZ_CP015846.1_cluster007,6
ncbi_tid|83334|ref|NZ_CP015846.1_cluster008,4
ncbi_tid|83334|ref|NZ_CP015846.1_cluster009,8
ncbi_tid|83334|ref|NZ_CP015846.1_cluster010,9
ncbi_tid|83334|ref|NZ_CP015846.1_cluster011,10
ncbi_tid|83334|ref|NZ_CP015846.1_cluster012,6
ncbi_tid|83334|ref|NZ_CP015846.1_cluster013,1
ncbi_tid|83334|ref|NZ_CP015846.1_cluster014,4
ncbi_tid|83334|ref|NZ_CP015846.1_cluster015,8
ncbi_tid|83334|ref|NZ_CP015846.1_cluster016,7
ncbi_tid|83334|ref|NZ_CP015846.1_cluster017,12
ncbi_tid|83334|ref|NZ_CP015846.1_cluster018,6
ncbi_tid|83334|ref|NZ_CP015846.1_cluster019,9
ncbi_tid|83334|ref|NZ_CP015846.1_cluster020,10
ncbi_tid|866768|ref|NC_012947.1_cluster001,9
ncbi_tid|866768|ref|NC_012947.1_cluster002,7
ncbi_tid|866768|ref|NC_012947.1_cluster003,8
ncbi_tid|866768|ref|NC_012947.1_cluster004,1
ncbi_tid|866768|ref|NC_012947.1_cluster005,6
ncbi_tid|866768|ref|NC_012947.1_cluster006,10
ncbi_tid|866768|ref|NC_012947.1_cluster007,9
ncbi_tid|866768|ref|NC_012947.1_cluster008,8
ncbi_tid|866768|ref|NC_012947.1_cluster009,4
ncbi_tid|866768|ref|NC_012947.1_cluster010,6
ncbi_tid|866768|ref|NC_012947.1_cluster011,5
ncbi_tid|866768|ref|NC_012947.1_cluster012,3
ncbi_tid|866768|ref|NC_012947.1_cluster013,2
ncbi_tid|866768|ref|NC_012947.1_cluster014,1
ncbi_tid|866768|ref|NC_012947.1_cluster015,13
ncbi_tid|866768|ref|NC_012947.1_cluster016,17
ncbi_tid|866768|ref|NC_012947.1_cluster017,10
ncbi_tid|869729|ref|NC_017632.1_cluster001,11
ncbi_tid|869729|ref|NC_017632.1_cluster002,7
ncbi_tid|869729|ref|NC_017632.1_cluster003,8
ncbi_tid|869729|ref|NC_017632.1_cluster004,6
ncbi_tid|869729|ref|NC_017632.1_cluster005,10
ncbi_tid|869729|ref|NC_017632.1_cluster006,24
ncbi_tid|869729|ref|NC_017632.1_cluster007,9
ncbi_tid|869729|ref|NC_017632.1_cluster008,2
ncbi_tid|869729|ref|NC_017632.1_cluster009,2
ncbi_tid|869729|ref|NC_017632.1_cluster010,8
ncbi_tid|869729|ref|NC_017632.1_cluster011,20
ncbi_tid|869729|ref|NC_017632.1_cluster012,6
ncbi_tid|869729|ref|NC_017632.1_cluster013,5
ncbi_tid|869729|ref|NC_017632.1_cluster014,3
ncbi_tid|869729|ref|NC_017632.1_cluster015,2
ncbi_tid|869729|ref|NC_017632.1_cluster016,9
ncbi_tid|869729|ref|NC_017632.1_cluster017,10
ncbi_tid|869729|ref|NC_017632.1_cluster018,13
ncbi_tid|869729|ref|NC_017632.1_cluster019,17
ncbi_tid|869729|ref|NC_017632.1_cluster020,13
ncbi_tid|885275|ref|NC_017652.1_cluster001,2
ncbi_tid|885275|ref|NC_017652.1_cluster002,3
ncbi_tid|885275|ref|NC_017652.1_cluster003,4
ncbi_tid|885275|ref|NC_017652.1_cluster004,5
ncbi_tid|885275|ref|NC_017652.1_cluster005,6
ncbi_tid|885275|ref|NC_017652.1_cluster006,6
ncbi_tid|885275|ref|NC_017652.1_cluster007,5
ncbi_tid|885275|ref|NC_017652.1_cluster008,8
ncbi_tid|885275|ref|NC_017652.1_cluster009,2
ncbi_tid|885275|ref|NC_017652.1_cluster010,2
ncbi_tid|885275|ref|NC_017652.1_cluster011,9
ncbi_tid|885275|ref|NC_017652.1_cluster012,10
ncbi_tid|885275|ref|NC_017652.1_cluster013,6
ncbi_tid|885275|ref|NC_017652.1_cluster014,8
ncbi_tid|885275|ref|NC_017652.1_cluster015,7
ncbi_tid|885275|ref|NC_017652.1_cluster016,15
ncbi_tid|885275|ref|NC_017652.1_cluster017,21
ncbi_tid|885275|ref|NC_017652.1_cluster018,11
ncbi_tid|885275|ref|NC_017652.1_cluster019,12
ncbi_tid|885275|ref|NC_017652.1_cluster020,9
ncbi_tid|885275|ref|NC_017652.1_cluster021,10
ncbi_tid|885275|ref|NC_017652.1_cluster022,13
ncbi_tid|885276|ref|NC_017651.1_cluster001,2
ncbi_tid|885276|ref|NC_017651.1_cluster002,3
ncbi_tid|885276|ref|NC_017651.1_cluster003,4
ncbi_tid|885276|ref|NC_017651.1_cluster004,5
ncbi_tid|885276|ref|NC_017651.1_cluster005,6
ncbi_tid|885276|ref|NC_017651.1_cluster006,6
ncbi_tid|885276|ref|NC_017651.1_cluster007,5
ncbi_tid|885276|ref|NC_017651.1_cluster008,8
ncbi_tid|885276|ref|NC_017651.1_cluster009,2
ncbi_tid|885276|ref|NC_017651.1_cluster010,2
ncbi_tid|885276|ref|NC_017651.1_cluster011,9
ncbi_tid|885276|ref|NC_017651.1_cluster012,10
ncbi_tid|885276|ref|NC_017651.1_cluster013,6
ncbi_tid|885276|ref|NC_017651.1_cluster014,8
ncbi_tid|885276|ref|NC_017651.1_cluster015,7
ncbi_tid|885276|ref|NC_017651.1_cluster016,15
ncbi_tid|885276|ref|NC_017651.1_cluster017,21
ncbi_tid|885276|ref|NC_017651.1_cluster018,11
ncbi_tid|885276|ref|NC_017651.1_cluster019,12
ncbi_tid|885276|ref|NC_017651.1_cluster020,9
ncbi_tid|885276|ref|NC_017651.1_cluster021,10
ncbi_tid|885276|ref|NC_017651.1_cluster022,13
ncbi_tid|910348|ref|NC_017663.1_cluster001,1
ncbi_tid|910348|ref|NC_017663.1_cluster002,2
ncbi_tid|910348|ref|NC_017663.1_cluster003,3
ncbi_tid|910348|ref|NC_017663.1_cluster004,4
ncbi_tid|910348|ref|NC_017663.1_cluster005,5
ncbi_tid|910348|ref|NC_017663.1_cluster006,7
ncbi_tid|910348|ref|NC_017663.1_cluster007,4
ncbi_tid|910348|ref|NC_017663.1_cluster008,6
ncbi_tid|910348|ref|NC_017663.1_cluster009,9
ncbi_tid|910348|ref|NC_017663.1_cluster010,10
ncbi_tid|910348|ref|NC_017663.1_cluster011,6
ncbi_tid|910348|ref|NC_017663.1_cluster012,1
ncbi_tid|910348|ref|NC_017663.1_cluster013,8
ncbi_tid|910348|ref|NC_017663.1_cluster014,7
ncbi_tid|910348|ref|NC_017663.1_cluster015,11
ncbi_tid|910348|ref|NC_017663.1_cluster016,9
ncbi_tid|910348|ref|NC_017663.1_cluster017,10
ncbi_tid|910348|ref|NC_017663.1_cluster018,13
ncbi_tid|910348|ref|NC_017663.1_cluster019,22
ncbi_tid|930406|ref|NZ_CP007592.1_cluster001,13
ncbi_tid|930406|ref|NZ_CP007592.1_cluster002,1
ncbi_tid|930406|ref|NZ_CP007592.1_cluster003,2
ncbi_tid|930406|ref|NZ_CP007592.1_cluster004,3
ncbi_tid|930406|ref|NZ_CP007592.1_cluster005,4
ncbi_tid|930406|ref|NZ_CP007592.1_cluster006,5
ncbi_tid|930406|ref|NZ_CP007592.1_cluster007,22
ncbi_tid|930406|ref|NZ_CP007592.1_cluster008,6
ncbi_tid|930406|ref|NZ_CP007592.1_cluster009,4
ncbi_tid|930406|ref|NZ_CP007592.1_cluster010,8
ncbi_tid|930406|ref|NZ_CP007592.1_cluster011,9
ncbi_tid|930406|ref|NZ_CP007592.1_cluster012,10
ncbi_tid|930406|ref|NZ_CP007592.1_cluster013,6
ncbi_tid|930406|ref|NZ_CP007592.1_cluster014,1
ncbi_tid|930406|ref|NZ_CP007592.1_cluster015,4
ncbi_tid|930406|ref|NZ_CP007592.1_cluster016,8
ncbi_tid|930406|ref|NZ_CP007592.1_cluster017,7
ncbi_tid|930406|ref|NZ_CP007592.1_cluster018,11
ncbi_tid|930406|ref|NZ_CP007592.1_cluster019,12
ncbi_tid|930406|ref|NZ_CP007592.1_cluster020,6
ncbi_tid|930406|ref|NZ_CP007592.1_cluster021,9
ncbi_tid|930406|ref|NZ_CP007592.1_cluster022,10
ncbi_tid|941322|ref|NZ_HG941718.1_cluster001,1
ncbi_tid|941322|ref|NZ_HG941718.1_cluster002,2
ncbi_tid|941322|ref|NZ_HG941718.1_cluster003,3
ncbi_tid|941322|ref|NZ_HG941718.1_cluster004,4
ncbi_tid|941322|ref|NZ_HG941718.1_cluster005,5
ncbi_tid|941322|ref|NZ_HG941718.1_cluster006,16
ncbi_tid|941322|ref|NZ_HG941718.1_cluster007,6
ncbi_tid|941322|ref|NZ_HG941718.1_cluster008,5
ncbi_tid|941322|ref|NZ_HG941718.1_cluster009,8
ncbi_tid|941322|ref|NZ_HG941718.1_cluster010,17
ncbi_tid|941322|ref|NZ_HG941718.1_cluster011,9
ncbi_tid|941322|ref|NZ_HG941718.1_cluster012,10
ncbi_tid|941322|ref|NZ_HG941718.1_cluster013,6
ncbi_tid|941322|ref|NZ_HG941718.1_cluster014,8
ncbi_tid|941322|ref|NZ_HG941718.1_cluster015,7
ncbi_tid|941322|ref|NZ_HG941718.1_cluster016,15
ncbi_tid|941322|ref|NZ_HG941718.1_cluster017,21
ncbi_tid|941322|ref|NZ_HG941718.1_cluster018,11
ncbi_tid|941322|ref|NZ_HG941718.1_cluster019,12
ncbi_tid|941322|ref|NZ_HG941718.1_cluster020,9
ncbi_tid|941322|ref|NZ_HG941718.1_cluster021,10
ncbi_tid|941322|ref|NZ_HG941718.1_cluster022,13
ncbi_tid|941323|ref|NZ_CP011134.1_cluster001,1
ncbi_tid|941323|ref|NZ_CP011134.1_cluster002,2
ncbi_tid|941323|ref|NZ_CP011134.1_cluster003,3
ncbi_tid|941323|ref|NZ_CP011134.1_cluster004,4
ncbi_tid|941323|ref|NZ_CP011134.1_cluster005,5
ncbi_tid|941323|ref|NZ_CP011134.1_cluster006,6
ncbi_tid|941323|ref|NZ_CP011134.1_cluster007,4
ncbi_tid|941323|ref|NZ_CP011134.1_cluster008,7
ncbi_tid|941323|ref|NZ_CP011134.1_cluster009,8
ncbi_tid|941323|ref|NZ_CP011134.1_cluster010,17
ncbi_tid|941323|ref|NZ_CP011134.1_cluster011,9
ncbi_tid|941323|ref|NZ_CP011134.1_cluster012,10
ncbi_tid|941323|ref|NZ_CP011134.1_cluster013,6
ncbi_tid|941323|ref|NZ_CP011134.1_cluster014,1
ncbi_tid|941323|ref|NZ_CP011134.1_cluster015,4
ncbi_tid|941323|ref|NZ_CP011134.1_cluster016,7
ncbi_tid|941323|ref|NZ_CP011134.1_cluster017,15
ncbi_tid|941323|ref|NZ_CP011134.1_cluster018,11
ncbi_tid|941323|ref|NZ_CP011134.1_cluster019,12
ncbi_tid|941323|ref|NZ_CP011134.1_cluster020,9
ncbi_tid|941323|ref|NZ_CP011134.1_cluster021,10
ncbi_tid|941323|ref|NZ_CP011134.1_cluster022,17
ref|NZ_CP013031.1_cluster001_ctg1,10
ref|NZ_CP013031.1_cluster002_ctg1,17
ref|NZ_CP013031.1_cluster003_ctg1,1
ref|NZ_CP013031.1_cluster004_ctg1,2
ref|NZ_CP013031.1_cluster005_ctg1,3
ref|NZ_CP013031.1_cluster006_ctg1,4
ref|NZ_CP013031.1_cluster007_ctg1,5
ref|NZ_CP013031.1_cluster008_ctg1,6
ref|NZ_CP013031.1_cluster009_ctg1,4
ref|NZ_CP013031.1_cluster010_ctg1,8
ref|NZ_CP013031.1_cluster011_ctg1,9
ref|NZ_CP013031.1_cluster012_ctg1,10
ref|NZ_CP013031.1_cluster013_ctg1,6
ref|NZ_CP013031.1_cluster014_ctg1,1
ref|NZ_CP013031.1_cluster015_ctg1,8
ref|NZ_CP013031.1_cluster016_ctg1,7
ref|NZ_CP013031.1_cluster017_ctg1,21
ref|NZ_CP013031.1_cluster018_ctg1,12
ref|NZ_CP013031.1_cluster019_ctg1,9
ref|NZ_CP013662.1_cluster001_ctg1,1
ref|NZ_CP013662.1_cluster002_ctg1,2
ref|NZ_CP013662.1_cluster003_ctg1,4
ref|NZ_CP013662.1_cluster004_ctg1,5
ref|NZ_CP013662.1_cluster005_ctg1,15
ref|NZ_CP013662.1_cluster006_ctg1,6
ref|NZ_CP013662.1_cluster007_ctg1,4
ref|NZ_CP013662.1_cluster008_ctg1,7
ref|NZ_CP013662.1_cluster009_ctg1,8
ref|NZ_CP013662.1_cluster010_ctg1,17
ref|NZ_CP013662.1_cluster011_ctg1,9
ref|NZ_CP013662.1_cluster012_ctg1,10
ref|NZ_CP013662.1_cluster013_ctg1,6
ref|NZ_CP013662.1_cluster014_ctg1,1
ref|NZ_CP013662.1_cluster015_ctg1,4
ref|NZ_CP013662.1_cluster016_ctg1,8
ref|NZ_CP013662.1_cluster017_ctg1,11
ref|NZ_CP013662.1_cluster018_ctg1,12
ref|NZ_CP013662.1_cluster019_ctg1,9
ref|NZ_CP013662.1_cluster020_ctg1,10
ref|NZ_CP013662.1_cluster021_ctg1,17
ref|NZ_CP013662.1_cluster022_ctg2,19
ref|NZ_CP013663.1_cluster001_ctg1,1
ref|NZ_CP013663.1_cluster002_ctg1,2
ref|NZ_CP013663.1_cluster003_ctg1,3
ref|NZ_CP013663.1_cluster004_ctg1,4
ref|NZ_CP013663.1_cluster005_ctg1,5
ref|NZ_CP013663.1_cluster006_ctg1,18
ref|NZ_CP013663.1_cluster007_ctg1,6
ref|NZ_CP013663.1_cluster008_ctg1,4
ref|NZ_CP013663.1_cluster009_ctg1,7
ref|NZ_CP013663.1_cluster010_ctg1,8
ref|NZ_CP013663.1_cluster011_ctg1,9
ref|NZ_CP013663.1_cluster012_ctg1,10
ref|NZ_CP013663.1_cluster013_ctg1,6
ref|NZ_CP013663.1_cluster014_ctg1,1
ref|NZ_CP013663.1_cluster015_ctg1,8
ref|NZ_CP013663.1_cluster016_ctg1,7
ref|NZ_CP013663.1_cluster017_ctg1,11
ref|NZ_CP013663.1_cluster018_ctg1,12
ref|NZ_CP013663.1_cluster019_ctg1,9
ref|NZ_CP013663.1_cluster020_ctg1,10
ref|NZ_CP013663.1_cluster021_ctg2,21
ref|NZ_CP014268.2_cluster001_ctg1,10
ref|NZ_CP014268.2_cluster002_ctg1,17
ref|NZ_CP014268.2_cluster003_ctg1,1
ref|NZ_CP014268.2_cluster004_ctg1,2
ref|NZ_CP014268.2_cluster005_ctg1,3
ref|NZ_CP014268.2_cluster006_ctg1,4
ref|NZ_CP014268.2_cluster007_ctg1,5
ref|NZ_CP014268.2_cluster008_ctg1,6
ref|NZ_CP014268.2_cluster009_ctg1,4
ref|NZ_CP014268.2_cluster010_ctg1,8
ref|NZ_CP014268.2_cluster011_ctg1,9
ref|NZ_CP014268.2_cluster012_ctg1,10
ref|NZ_CP014268.2_cluster013_ctg1,6
ref|NZ_CP014268.2_cluster014_ctg1,1
ref|NZ_CP014268.2_cluster015_ctg1,8
ref|NZ_CP014268.2_cluster016_ctg1,7
ref|NZ_CP014268.2_cluster017_ctg1,11
ref|NZ_CP014268.2_cluster018_ctg1,12
ref|NZ_CP014268.2_cluster019_ctg1,9
ref|NZ_CP015228.1_cluster001_ctg1,1
ref|NZ_CP015228.1_cluster002_ctg1,2
ref|NZ_CP015228.1_cluster003_ctg1,3
ref|NZ_CP015228.1_cluster004_ctg1,4
ref|NZ_CP015228.1_cluster005_ctg1,5
ref|NZ_CP015228.1_cluster006_ctg1,18
ref|NZ_CP015228.1_cluster007_ctg1,6
ref|NZ_CP015228.1_cluster008_ctg1,4
ref|NZ_CP015228.1_cluster009_ctg1,7
ref|NZ_CP015228.1_cluster010_ctg1,8
ref|NZ_CP015228.1_cluster011_ctg1,9
ref|NZ_CP015228.1_cluster012_ctg1,10
ref|NZ_CP015228.1_cluster013_ctg1,6
ref|NZ_CP015228.1_cluster014_ctg1,1
ref|NZ_CP015228.1_cluster015_ctg1,8
ref|NZ_CP015228.1_cluster016_ctg1,7
ref|NZ_CP015228.1_cluster017_ctg1,11
ref|NZ_CP015228.1_cluster018_ctg1,12
ref|NZ_CP015228.1_cluster019_ctg1,9
ref|NZ_CP015228.1_cluster020_ctg1,10
ref|NZ_CP015228.1_cluster021_ctg2,21
ref|NZ_CP015229.1_cluster001_ctg1,1
ref|NZ_CP015229.1_cluster002_ctg1,2
ref|NZ_CP015229.1_cluster003_ctg1,4
ref|NZ_CP015229.1_cluster004_ctg1,5
ref|NZ_CP015229.1_cluster005_ctg1,8
ref|NZ_CP015229.1_cluster006_ctg1,6
ref|NZ_CP015229.1_cluster007_ctg1,4
ref|NZ_CP015229.1_cluster008_ctg1,7
ref|NZ_CP015229.1_cluster009_ctg1,7
ref|NZ_CP015229.1_cluster010_ctg1,8
ref|NZ_CP015229.1_cluster011_ctg1,9
ref|NZ_CP015229.1_cluster012_ctg1,10
ref|NZ_CP015229.1_cluster013_ctg1,6
ref|NZ_CP015229.1_cluster014_ctg1,1
ref|NZ_CP015229.1_cluster015_ctg1,4
ref|NZ_CP015229.1_cluster016_ctg1,8
ref|NZ_CP015229.1_cluster017_ctg1,7
ref|NZ_CP015229.1_cluster018_ctg1,11
ref|NZ_CP015229.1_cluster019_ctg1,12
ref|NZ_CP015229.1_cluster020_ctg1,9
ref|NZ_CP015229.1_cluster021_ctg1,10
ref|NZ_CP015229.1_cluster022_ctg1,13
ref|NZ_CP015229.1_cluster023_ctg1,14
ref|NZ_CP015229.1_cluster024_ctg2,21
ref|NZ_CP015912.1_cluster001_ctg1,4
ref|NZ_CP015912.1_cluster002_ctg1,7
ref|NZ_CP015912.1_cluster003_ctg1,8
ref|NZ_CP015912.1_cluster004_ctg1,9
ref|NZ_CP015912.1_cluster005_ctg1,10
ref|NZ_CP015912.1_cluster006_ctg1,6
ref|NZ_CP015912.1_cluster007_ctg1,1
ref|NZ_CP015912.1_cluster008_ctg1,8
ref|NZ_CP015912.1_cluster009_ctg1,7
ref|NZ_CP015912.1_cluster010_ctg1,11
ref|NZ_CP015912.1_cluster011_ctg1,12
ref|NZ_CP015912.1_cluster012_ctg1,9
ref|NZ_CP015912.1_cluster013_ctg1,10
ref|NZ_CP015912.1_cluster014_ctg1,1
ref|NZ_CP015912.1_cluster015_ctg1,2
ref|NZ_CP015912.1_cluster016_ctg1,3
ref|NZ_CP015912.1_cluster017_ctg1,4
ref|NZ_CP015912.1_cluster018_ctg1,5
ref|NZ_CP015912.1_cluster019_ctg1,6
